Dumping CERT-FR AVI JSON from 2000 to 2026
Output dir: /home/runner/work/certfr-intel-mirror/certfr-intel-mirror/database/raw/certfr_dump_root

===== YEAR 2000 (CERTA, 3 digits) =====
[=] CERTA-2011-AVI-304 (no change) | 1 CVE
[=] CERTA-2011-AVI-305 (no change) | 0 CVE
[=] CERTA-2011-AVI-306 (no change) | 0 CVE
[=] CERTA-2011-AVI-307 (no change) | 1 CVE
[=] CERTA-2011-AVI-308 (no change) | 4 CVE
[=] CERTA-2011-AVI-309 (no change) | 2 CVE
[=] CERTA-2011-AVI-310 (no change) | 1 CVE
[=] CERTA-2011-AVI-311 (no change) | 0 CVE
[=] CERTA-2011-AVI-312 (no change) | 0 CVE
[=] CERTA-2011-AVI-313 (no change) | 0 CVE
[=] CERTA-2011-AVI-314 (no change) | 3 CVE
[=] CERTA-2011-AVI-315 (no change) | 0 CVE
[=] CERTA-2011-AVI-316 (no change) | 1 CVE
[=] CERTA-2011-AVI-317 (no change) | 0 CVE
[=] CERTA-2011-AVI-318 (no change) | 7 CVE
[=] CERTA-2011-AVI-319 (no change) | 1 CVE
[=] CERTA-2011-AVI-320 (no change) | 1 CVE
[=] CERTA-2011-AVI-321 (no change) | 0 CVE
[=] CERTA-2011-AVI-322 (no change) | 1 CVE
[=] CERTA-2011-AVI-323 (no change) | 0 CVE
[=] CERTA-2011-AVI-324 (no change) | 3 CVE
[=] CERTA-2011-AVI-325 (no change) | 0 CVE
[=] CERTA-2011-AVI-326 (no change) | 1 CVE
[=] CERTA-2011-AVI-327 (no change) | 3 CVE
[=] CERTA-2011-AVI-328 (no change) | 3 CVE
[=] CERTA-2011-AVI-329 (no change) | 3 CVE
[=] CERTA-2011-AVI-330 (no change) | 8 CVE
[=] CERTA-2011-AVI-331 (no change) | 1 CVE
[=] CERTA-2011-AVI-332 (no change) | 1 CVE
[=] CERTA-2011-AVI-333 (no change) | 10 CVE
[=] CERTA-2011-AVI-334 (no change) | 14 CVE
[=] CERTA-2011-AVI-335 (no change) | 0 CVE
[=] CERTA-2011-AVI-336 (no change) | 17 CVE
[=] CERTA-2011-AVI-337 (no change) | 1 CVE
[=] CERTA-2011-AVI-338 (no change) | 0 CVE
[=] CERTA-2011-AVI-339 (no change) | 0 CVE
[=] CERTA-2011-AVI-340 (no change) | 1 CVE
[=] CERTA-2011-AVI-341 (no change) | 2 CVE
[=] CERTA-2011-AVI-342 (no change) | 13 CVE
[=] CERTA-2011-AVI-343 (no change) | 24 CVE
[=] CERTA-2011-AVI-344 (no change) | 1 CVE
[=] CERTA-2011-AVI-345 (no change) | 1 CVE
[=] CERTA-2011-AVI-346 (no change) | 1 CVE
[=] CERTA-2011-AVI-347 (no change) | 1 CVE
[=] CERTA-2011-AVI-348 (no change) | 1 CVE
[=] CERTA-2011-AVI-349 (no change) | 1 CVE
[=] CERTA-2011-AVI-350 (no change) | 2 CVE
[=] CERTA-2011-AVI-351 (no change) | 1 CVE
[=] CERTA-2011-AVI-352 (no change) | 1 CVE
[=] CERTA-2011-AVI-353 (no change) | 8 CVE
[=] CERTA-2011-AVI-354 (no change) | 1 CVE
[=] CERTA-2011-AVI-355 (no change) | 1 CVE
[=] CERTA-2011-AVI-356 (no change) | 1 CVE
[=] CERTA-2011-AVI-357 (no change) | 1 CVE
[=] CERTA-2011-AVI-358 (no change) | 11 CVE
[=] CERTA-2011-AVI-359 (no change) | 1 CVE
[=] CERTA-2011-AVI-360 (no change) | 1 CVE
[=] CERTA-2011-AVI-361 (no change) | 1 CVE
[=] CERTA-2011-AVI-362 (no change) | 0 CVE
[=] CERTA-2011-AVI-363 (no change) | 0 CVE
[=] CERTA-2011-AVI-364 (no change) | 0 CVE
[=] CERTA-2011-AVI-365 (no change) | 17 CVE
[=] CERTA-2011-AVI-366 (no change) | 0 CVE
[=] CERTA-2011-AVI-367 (no change) | 0 CVE
[=] CERTA-2011-AVI-368 (no change) | 0 CVE
[=] CERTA-2011-AVI-369 (no change) | 39 CVE
[=] CERTA-2011-AVI-370 (no change) | 0 CVE
[=] CERTA-2011-AVI-371 (no change) | 2 CVE
[=] CERTA-2011-AVI-372 (no change) | 0 CVE
[=] CERTA-2011-AVI-373 (no change) | 1 CVE
[=] CERTA-2011-AVI-374 (no change) | 7 CVE
[=] CERTA-2011-AVI-375 (no change) | 1 CVE
[=] CERTA-2011-AVI-376 (no change) | 1 CVE
[=] CERTA-2011-AVI-377 (no change) | 0 CVE
[=] CERTA-2011-AVI-378 (no change) | 1 CVE
[=] CERTA-2011-AVI-379 (no change) | 0 CVE
[=] CERTA-2011-AVI-380 (no change) | 4 CVE
[=] CERTA-2011-AVI-381 (no change) | 2 CVE
[=] CERTA-2011-AVI-382 (no change) | 1 CVE
[=] CERTA-2011-AVI-383 (no change) | 2 CVE
[=] CERTA-2011-AVI-384 (no change) | 0 CVE
[=] CERTA-2011-AVI-385 (no change) | 1 CVE
[=] CERTA-2011-AVI-386 (no change) | 0 CVE
[=] CERTA-2011-AVI-387 (no change) | 1 CVE
[=] CERTA-2011-AVI-388 (no change) | 15 CVE
[=] CERTA-2011-AVI-389 (no change) | 1 CVE
[=] CERTA-2011-AVI-390 (no change) | 5 CVE
[=] CERTA-2011-AVI-391 (no change) | 0 CVE
[=] CERTA-2011-AVI-392 (no change) | 1 CVE
[=] CERTA-2011-AVI-393 (no change) | 15 CVE
[=] CERTA-2011-AVI-394 (no change) | 2 CVE
[=] CERTA-2011-AVI-395 (no change) | 3 CVE
[=] CERTA-2011-AVI-396 (no change) | 2 CVE
[=] CERTA-2011-AVI-397 (no change) | 1 CVE
[=] CERTA-2011-AVI-398 (no change) | 1 CVE
[=] CERTA-2011-AVI-399 (no change) | 1 CVE
[=] CERTA-2011-AVI-400 (no change) | 89 CVE
[=] CERTA-2011-AVI-401 (no change) | 1 CVE
[=] CERTA-2011-AVI-402 (no change) | 2 CVE
[=] CERTA-2011-AVI-403 (no change) | 57 CVE
[=] CERTA-2011-AVI-404 (no change) | 2 CVE
[=] CERTA-2011-AVI-405 (no change) | 1 CVE
[=] CERTA-2011-AVI-406 (no change) | 1 CVE
[=] CERTA-2011-AVI-407 (no change) | 1 CVE
[=] CERTA-2011-AVI-408 (no change) | 1 CVE
[=] CERTA-2011-AVI-409 (no change) | 0 CVE
[=] CERTA-2011-AVI-410 (no change) | 4 CVE
[=] CERTA-2011-AVI-411 (no change) | 2 CVE
[=] CERTA-2011-AVI-412 (no change) | 1 CVE
[=] CERTA-2011-AVI-413 (no change) | 3 CVE
[=] CERTA-2011-AVI-414 (no change) | 2 CVE
[=] CERTA-2011-AVI-415 (no change) | 0 CVE
[=] CERTA-2011-AVI-416 (no change) | 2 CVE
[=] CERTA-2011-AVI-417 (no change) | 1 CVE
[=] CERTA-2011-AVI-418 (no change) | 2 CVE
[=] CERTA-2011-AVI-419 (no change) | 0 CVE
[=] CERTA-2011-AVI-420 (no change) | 6 CVE
[=] CERTA-2011-AVI-421 (no change) | 0 CVE
[=] CERTA-2011-AVI-422 (no change) | 1 CVE
[=] CERTA-2011-AVI-423 (no change) | 5 CVE
[=] CERTA-2011-AVI-424 (no change) | 0 CVE
[=] CERTA-2011-AVI-425 (no change) | 3 CVE
[=] CERTA-2011-AVI-426 (no change) | 0 CVE
[=] CERTA-2011-AVI-427 (no change) | 2 CVE
[=] CERTA-2011-AVI-428 (no change) | 30 CVE
[=] CERTA-2011-AVI-429 (no change) | 16 CVE
[=] CERTA-2011-AVI-430 (no change) | 7 CVE
[=] CERTA-2011-AVI-431 (no change) | 0 CVE
[=] CERTA-2011-AVI-432 (no change) | 0 CVE
[=] CERTA-2011-AVI-433 (no change) | 7 CVE
[=] CERTA-2011-AVI-434 (no change) | 2 CVE
[=] CERTA-2011-AVI-435 (no change) | 1 CVE
[=] CERTA-2011-AVI-436 (no change) | 2 CVE
[=] CERTA-2011-AVI-437 (no change) | 1 CVE
[=] CERTA-2011-AVI-438 (no change) | 1 CVE
[=] CERTA-2011-AVI-439 (no change) | 1 CVE
[=] CERTA-2011-AVI-440 (no change) | 2 CVE
[=] CERTA-2011-AVI-441 (no change) | 1 CVE
[=] CERTA-2011-AVI-442 (no change) | 1 CVE
[=] CERTA-2011-AVI-443 (no change) | 1 CVE
[=] CERTA-2011-AVI-444 (no change) | 1 CVE
[=] CERTA-2011-AVI-445 (no change) | 1 CVE
[=] CERTA-2011-AVI-446 (no change) | 7 CVE
[=] CERTA-2011-AVI-447 (no change) | 1 CVE
[=] CERTA-2011-AVI-448 (no change) | 13 CVE
[=] CERTA-2011-AVI-449 (no change) | 1 CVE
[=] CERTA-2011-AVI-450 (no change) | 5 CVE
[=] CERTA-2011-AVI-451 (no change) | 2 CVE
[=] CERTA-2011-AVI-452 (no change) | 2 CVE
[=] CERTA-2011-AVI-453 (no change) | 0 CVE
[=] CERTA-2011-AVI-454 (no change) | 4 CVE
[=] CERTA-2011-AVI-455 (no change) | 1 CVE
[=] CERTA-2011-AVI-456 (no change) | 1 CVE
[=] CERTA-2011-AVI-457 (no change) | 16 CVE
[=] CERTA-2011-AVI-458 (no change) | 11 CVE
[=] CERTA-2011-AVI-459 (no change) | 5 CVE
[=] CERTA-2011-AVI-460 (no change) | 1 CVE
[=] CERTA-2011-AVI-461 (no change) | 4 CVE
[=] CERTA-2011-AVI-462 (no change) | 1 CVE
[=] CERTA-2011-AVI-463 (no change) | 1 CVE
[=] CERTA-2011-AVI-464 (no change) | 11 CVE
[=] CERTA-2011-AVI-465 (no change) | 1 CVE
[=] CERTA-2011-AVI-466 (no change) | 3 CVE
[=] CERTA-2011-AVI-467 (no change) | 1 CVE
[=] CERTA-2011-AVI-468 (no change) | 0 CVE
[=] CERTA-2011-AVI-469 (no change) | 1 CVE
[=] CERTA-2011-AVI-470 (no change) | 1 CVE
[=] CERTA-2011-AVI-471 (no change) | 0 CVE
[=] CERTA-2011-AVI-472 (no change) | 1 CVE
[=] CERTA-2011-AVI-473 (no change) | 0 CVE
[=] CERTA-2011-AVI-474 (no change) | 1 CVE
[=] CERTA-2011-AVI-475 (no change) | 1 CVE
[=] CERTA-2011-AVI-476 (no change) | 25 CVE
[=] CERTA-2011-AVI-477 (no change) | 2 CVE
[=] CERTA-2011-AVI-478 (no change) | 3 CVE
[=] CERTA-2011-AVI-479 (no change) | 1 CVE
[=] CERTA-2011-AVI-480 (no change) | 0 CVE
[=] CERTA-2011-AVI-481 (no change) | 0 CVE
[=] CERTA-2011-AVI-482 (no change) | 0 CVE
[=] CERTA-2011-AVI-483 (no change) | 1 CVE
[=] CERTA-2011-AVI-484 (no change) | 0 CVE
[=] CERTA-2011-AVI-485 (no change) | 1 CVE
[=] CERTA-2011-AVI-486 (no change) | 0 CVE
[=] CERTA-2011-AVI-487 (no change) | 1 CVE
[=] CERTA-2011-AVI-488 (no change) | 1 CVE
[=] CERTA-2011-AVI-489 (no change) | 0 CVE
[=] CERTA-2011-AVI-490 (no change) | 1 CVE
[=] CERTA-2011-AVI-491 (no change) | 0 CVE
[=] CERTA-2011-AVI-492 (no change) | 4 CVE
[=] CERTA-2011-AVI-493 (no change) | 0 CVE
[=] CERTA-2011-AVI-494 (no change) | 1 CVE
[=] CERTA-2011-AVI-495 (no change) | 0 CVE
[=] CERTA-2011-AVI-496 (no change) | 2 CVE
[=] CERTA-2011-AVI-497 (no change) | 0 CVE
[=] CERTA-2011-AVI-498 (no change) | 0 CVE
[=] CERTA-2011-AVI-499 (no change) | 1 CVE
[=] CERTA-2011-AVI-500 (no change) | 1 CVE
[=] CERTA-2011-AVI-501 (no change) | 1 CVE
[=] CERTA-2011-AVI-502 (no change) | 1 CVE
[=] CERTA-2011-AVI-503 (no change) | 5 CVE
[=] CERTA-2011-AVI-504 (no change) | 4 CVE
[=] CERTA-2011-AVI-505 (no change) | 2 CVE
[=] CERTA-2011-AVI-506 (no change) | 4 CVE
[=] CERTA-2011-AVI-507 (no change) | 4 CVE
[=] CERTA-2011-AVI-508 (no change) | 13 CVE
[=] CERTA-2011-AVI-509 (no change) | 1 CVE
[=] CERTA-2011-AVI-510 (no change) | 1 CVE
[=] CERTA-2011-AVI-511 (no change) | 1 CVE
[=] CERTA-2011-AVI-512 (no change) | 5 CVE
[=] CERTA-2011-AVI-513 (no change) | 2 CVE
[=] CERTA-2011-AVI-514 (no change) | 6 CVE
[=] CERTA-2011-AVI-515 (no change) | 5 CVE
[=] CERTA-2011-AVI-516 (no change) | 1 CVE
[=] CERTA-2011-AVI-517 (no change) | 1 CVE
[=] CERTA-2011-AVI-518 (no change) | 1 CVE
[=] CERTA-2011-AVI-519 (no change) | 0 CVE
[=] CERTA-2011-AVI-520 (no change) | 1 CVE
[=] CERTA-2011-AVI-521 (no change) | 1 CVE
[=] CERTA-2011-AVI-522 (no change) | 0 CVE
[=] CERTA-2011-AVI-523 (no change) | 10 CVE
[=] CERTA-2011-AVI-524 (no change) | 15 CVE
[=] CERTA-2011-AVI-525 (no change) | 5 CVE
[=] CERTA-2011-AVI-526 (no change) | 1 CVE
[=] CERTA-2011-AVI-527 (no change) | 0 CVE
[=] CERTA-2011-AVI-528 (no change) | 32 CVE
[=] CERTA-2011-AVI-529 (no change) | 1 CVE
[=] CERTA-2011-AVI-530 (no change) | 1 CVE
[=] CERTA-2011-AVI-531 (no change) | 6 CVE
[=] CERTA-2011-AVI-532 (no change) | 1 CVE
[=] CERTA-2011-AVI-533 (no change) | 0 CVE
[=] CERTA-2011-AVI-534 (no change) | 0 CVE
[=] CERTA-2011-AVI-535 (no change) | 0 CVE
[=] CERTA-2011-AVI-536 (no change) | 0 CVE
[=] CERTA-2011-AVI-537 (no change) | 10 CVE
[=] CERTA-2011-AVI-538 (no change) | 8 CVE
[=] CERTA-2011-AVI-539 (no change) | 1 CVE
[=] CERTA-2011-AVI-540 (no change) | 1 CVE
[=] CERTA-2011-AVI-541 (no change) | 1 CVE
[=] CERTA-2011-AVI-542 (no change) | 0 CVE
[=] CERTA-2011-AVI-543 (no change) | 1 CVE
[=] CERTA-2011-AVI-544 (no change) | 5 CVE
[=] CERTA-2011-AVI-545 (no change) | 1 CVE
[=] CERTA-2011-AVI-546 (no change) | 0 CVE
[=] CERTA-2011-AVI-547 (no change) | 1 CVE
[=] CERTA-2011-AVI-548 (no change) | 1 CVE
[=] CERTA-2011-AVI-549 (no change) | 0 CVE
[=] CERTA-2011-AVI-550 (no change) | 7 CVE
[=] CERTA-2011-AVI-551 (no change) | 1 CVE
[=] CERTA-2011-AVI-552 (no change) | 1 CVE
[=] CERTA-2011-AVI-553 (no change) | 1 CVE
[=] CERTA-2011-AVI-554 (no change) | 4 CVE
[=] CERTA-2011-AVI-555 (no change) | 1 CVE
[=] CERTA-2011-AVI-556 (no change) | 6 CVE
[=] CERTA-2011-AVI-557 (no change) | 1 CVE
[=] CERTA-2011-AVI-558 (no change) | 8 CVE
[=] CERTA-2011-AVI-559 (no change) | 2 CVE
[=] CERTA-2011-AVI-560 (no change) | 1 CVE
[=] CERTA-2011-AVI-561 (no change) | 1 CVE
[=] CERTA-2011-AVI-562 (no change) | 1 CVE
[=] CERTA-2011-AVI-563 (no change) | 3 CVE
[=] CERTA-2011-AVI-564 (no change) | 70 CVE
[=] CERTA-2011-AVI-565 (no change) | 8 CVE
[=] CERTA-2011-AVI-566 (no change) | 43 CVE
[=] CERTA-2011-AVI-567 (no change) | 96 CVE
[=] CERTA-2011-AVI-568 (no change) | 1 CVE
[=] CERTA-2011-AVI-569 (no change) | 79 CVE
[=] CERTA-2011-AVI-570 (no change) | 1 CVE
[=] CERTA-2011-AVI-571 (no change) | 61 CVE
[=] CERTA-2011-AVI-572 (no change) | 2 CVE
[=] CERTA-2011-AVI-573 (no change) | 1 CVE
[=] CERTA-2011-AVI-574 (no change) | 7 CVE
[=] CERTA-2011-AVI-575 (no change) | 0 CVE
[=] CERTA-2011-AVI-576 (no change) | 3 CVE
[=] CERTA-2011-AVI-577 (no change) | 1 CVE
[=] CERTA-2011-AVI-578 (no change) | 0 CVE
[=] CERTA-2011-AVI-579 (no change) | 0 CVE
[=] CERTA-2011-AVI-580 (no change) | 20 CVE
[=] CERTA-2011-AVI-581 (no change) | 0 CVE
[=] CERTA-2011-AVI-582 (no change) | 9 CVE
[=] CERTA-2011-AVI-583 (no change) | 1 CVE
[=] CERTA-2011-AVI-584 (no change) | 2 CVE
[=] CERTA-2011-AVI-585 (no change) | 1 CVE
[=] CERTA-2011-AVI-586 (no change) | 57 CVE
[=] CERTA-2011-AVI-587 (no change) | 0 CVE
[=] CERTA-2011-AVI-588 (no change) | 7 CVE
[=] CERTA-2011-AVI-589 (no change) | 1 CVE
[=] CERTA-2011-AVI-590 (no change) | 1 CVE
[=] CERTA-2011-AVI-591 (no change) | 0 CVE
[=] CERTA-2011-AVI-592 (no change) | 2 CVE
[=] CERTA-2011-AVI-593 (no change) | 18 CVE
[=] CERTA-2011-AVI-594 (no change) | 2 CVE
[=] CERTA-2011-AVI-595 (no change) | 4 CVE
[=] CERTA-2011-AVI-596 (no change) | 0 CVE
[=] CERTA-2011-AVI-597 (no change) | 12 CVE
[=] CERTA-2011-AVI-598 (no change) | 1 CVE
[=] CERTA-2011-AVI-599 (no change) | 1 CVE
[=] CERTA-2011-AVI-600 (no change) | 0 CVE
[=] CERTA-2011-AVI-601 (no change) | 1 CVE
[=] CERTA-2011-AVI-602 (no change) | 1 CVE
[=] CERTA-2011-AVI-603 (no change) | 2 CVE
[=] CERTA-2011-AVI-604 (no change) | 1 CVE
[=] CERTA-2011-AVI-605 (no change) | 0 CVE
[=] CERTA-2011-AVI-606 (no change) | 2 CVE
[=] CERTA-2011-AVI-607 (no change) | 1 CVE
[=] CERTA-2011-AVI-608 (no change) | 1 CVE
[=] CERTA-2011-AVI-609 (no change) | 64 CVE
[=] CERTA-2011-AVI-610 (no change) | 1 CVE
[=] CERTA-2011-AVI-611 (no change) | 3 CVE
[=] CERTA-2011-AVI-612 (no change) | 3 CVE
[=] CERTA-2011-AVI-613 (no change) | 1 CVE
[=] CERTA-2011-AVI-614 (no change) | 1 CVE
[=] CERTA-2011-AVI-615 (no change) | 1 CVE
[=] CERTA-2011-AVI-616 (no change) | 3 CVE
[=] CERTA-2011-AVI-617 (no change) | 1 CVE
[=] CERTA-2011-AVI-618 (no change) | 3 CVE
[=] CERTA-2011-AVI-619 (no change) | 0 CVE
[=] CERTA-2011-AVI-620 (no change) | 1 CVE
[=] CERTA-2011-AVI-621 (no change) | 1 CVE
[=] CERTA-2011-AVI-622 (no change) | 1 CVE
[=] CERTA-2011-AVI-623 (no change) | 1 CVE
[=] CERTA-2011-AVI-624 (no change) | 1 CVE
[=] CERTA-2011-AVI-625 (no change) | 4 CVE
[=] CERTA-2011-AVI-626 (no change) | 7 CVE
[=] CERTA-2011-AVI-627 (no change) | 0 CVE
[=] CERTA-2011-AVI-628 (no change) | 4 CVE
[=] CERTA-2011-AVI-629 (no change) | 0 CVE
[=] CERTA-2011-AVI-630 (no change) | 12 CVE
[=] CERTA-2011-AVI-631 (no change) | 2 CVE
[=] CERTA-2011-AVI-632 (no change) | 1 CVE
[=] CERTA-2011-AVI-633 (no change) | 0 CVE
[=] CERTA-2011-AVI-634 (no change) | 5 CVE
[=] CERTA-2011-AVI-635 (no change) | 1 CVE
[=] CERTA-2011-AVI-636 (no change) | 1 CVE
[=] CERTA-2011-AVI-637 (no change) | 1 CVE
[=] CERTA-2011-AVI-638 (no change) | 2 CVE
[=] CERTA-2011-AVI-639 (no change) | 2 CVE
[=] CERTA-2011-AVI-640 (no change) | 0 CVE
[=] CERTA-2011-AVI-641 (no change) | 1 CVE
[=] CERTA-2011-AVI-642 (no change) | 19 CVE
[=] CERTA-2011-AVI-643 (no change) | 1 CVE
[=] CERTA-2011-AVI-644 (no change) | 1 CVE
[=] CERTA-2011-AVI-645 (no change) | 1 CVE
[=] CERTA-2011-AVI-646 (no change) | 1 CVE
[=] CERTA-2011-AVI-647 (no change) | 1 CVE
[=] CERTA-2011-AVI-648 (no change) | 0 CVE
[=] CERTA-2011-AVI-649 (no change) | 0 CVE
[=] CERTA-2011-AVI-650 (no change) | 0 CVE
[=] CERTA-2011-AVI-651 (no change) | 10 CVE
[=] CERTA-2011-AVI-652 (no change) | 0 CVE
[=] CERTA-2011-AVI-653 (no change) | 1 CVE
[=] CERTA-2011-AVI-654 (no change) | 0 CVE
[=] CERTA-2011-AVI-655 (no change) | 0 CVE
[=] CERTA-2011-AVI-656 (no change) | 19 CVE
[=] CERTA-2011-AVI-657 (no change) | 0 CVE
[=] CERTA-2011-AVI-658 (no change) | 1 CVE
[=] CERTA-2011-AVI-659 (no change) | 0 CVE
[=] CERTA-2011-AVI-660 (no change) | 1 CVE
[=] CERTA-2011-AVI-661 (no change) | 1 CVE
[=] CERTA-2011-AVI-662 (no change) | 0 CVE
[=] CERTA-2011-AVI-663 (no change) | 7 CVE
[=] CERTA-2011-AVI-664 (no change) | 0 CVE
[=] CERTA-2011-AVI-665 (no change) | 1 CVE
[=] CERTA-2011-AVI-666 (no change) | 1 CVE
[=] CERTA-2011-AVI-667 (no change) | 0 CVE
[=] CERTA-2011-AVI-668 (no change) | 1 CVE
[=] CERTA-2011-AVI-669 (no change) | 1 CVE
[=] CERTA-2011-AVI-670 (no change) | 1 CVE
[=] CERTA-2011-AVI-671 (no change) | 2 CVE
[=] CERTA-2011-AVI-672 (no change) | 1 CVE
[=] CERTA-2011-AVI-673 (no change) | 1 CVE
[=] CERTA-2011-AVI-674 (no change) | 1 CVE
[=] CERTA-2011-AVI-675 (no change) | 1 CVE
[=] CERTA-2011-AVI-676 (no change) | 0 CVE
[=] CERTA-2011-AVI-677 (no change) | 1 CVE
[=] CERTA-2011-AVI-678 (no change) | 1 CVE
[=] CERTA-2011-AVI-679 (no change) | 1 CVE
[=] CERTA-2011-AVI-680 (no change) | 0 CVE
[=] CERTA-2011-AVI-681 (no change) | 0 CVE
[=] CERTA-2011-AVI-682 (no change) | 2 CVE
[=] CERTA-2011-AVI-683 (no change) | 2 CVE
[=] CERTA-2011-AVI-684 (no change) | 1 CVE
[=] CERTA-2011-AVI-685 (no change) | 1 CVE
[=] CERTA-2011-AVI-686 (no change) | 1 CVE
[=] CERTA-2011-AVI-687 (no change) | 1 CVE
[=] CERTA-2011-AVI-688 (no change) | 4 CVE
[=] CERTA-2011-AVI-689 (no change) | 1 CVE
[=] CERTA-2011-AVI-690 (no change) | 1 CVE
[=] CERTA-2011-AVI-691 (no change) | 2 CVE
[=] CERTA-2011-AVI-692 (no change) | 1 CVE
[=] CERTA-2011-AVI-693 (no change) | 1 CVE
[=] CERTA-2011-AVI-694 (no change) | 1 CVE
[=] CERTA-2011-AVI-695 (no change) | 1 CVE
[=] CERTA-2011-AVI-696 (no change) | 3 CVE
[=] CERTA-2011-AVI-697 (no change) | 2 CVE
[=] CERTA-2011-AVI-698 (no change) | 15 CVE
[=] CERTA-2011-AVI-699 (no change) | 0 CVE
[=] CERTA-2011-AVI-700 (no change) | 0 CVE
[=] CERTA-2011-AVI-701 (no change) | 1 CVE
[=] CERTA-2011-AVI-702 (no change) | 3 CVE
[=] CERTA-2011-AVI-703 (no change) | 3 CVE
[=] CERTA-2011-AVI-704 (no change) | 0 CVE
[=] CERTA-2011-AVI-705 (no change) | 2 CVE
[=] CERTA-2011-AVI-706 (no change) | 1 CVE
[=] CERTA-2011-AVI-707 (no change) | 2 CVE
[=] CERTA-2011-AVI-708 (no change) | 0 CVE
[=] CERTA-2011-AVI-709 (no change) | 0 CVE
[=] CERTA-2011-AVI-710 (no change) | 1 CVE
[=] CERTA-2011-AVI-711 (no change) | 1 CVE
[=] CERTA-2011-AVI-712 (no change) | 7 CVE
[=] CERTA-2011-AVI-713 (no change) | 0 CVE
[=] CERTA-2011-AVI-714 (no change) | 0 CVE
[=] CERTA-2011-AVI-715 (no change) | 0 CVE
[=] CERTA-2011-AVI-716 (no change) | 1 CVE
[=] CERTA-2011-AVI-717 (no change) | 0 CVE
[=] CERTA-2011-AVI-718 (no change) | 1 CVE
[=] CERTA-2011-AVI-719 (no change) | 1 CVE
[=] CERTA-2011-AVI-720 (no change) | 1 CVE
[=] CERTA-2011-AVI-721 (no change) | 4 CVE
[=] CERTA-2011-AVI-722 (no change) | 0 CVE
[=] CERTA-2011-AVI-723 (no change) | 0 CVE
[=] CERTA-2011-AVI-724 (no change) | 1 CVE
[=] CERTA-2011-AVI-725 (no change) | 1 CVE
[=] CERTA-2011-AVI-726 (no change) | 5 CVE
[=] CERTA-2011-AVI-727 (no change) | 0 CVE
[=] CERTA-2011-AVI-728 (no change) | 1 CVE
[=] CERTA-2011-AVI-729 (no change) | 1 CVE
[=] CERTA-2011-AVI-730 (no change) | 0 CVE
Done 2011: new=0, updated=0, skipped=730, errors=0

===== YEAR 2012 (CERTA, 3 digits) =====
[=] CERTA-2012-AVI-001 (no change) | 0 CVE
[=] CERTA-2012-AVI-002 (no change) | 0 CVE
[=] CERTA-2012-AVI-003 (no change) | 0 CVE
[=] CERTA-2012-AVI-004 (no change) | 3 CVE
[=] CERTA-2012-AVI-005 (no change) | 1 CVE
[=] CERTA-2012-AVI-006 (no change) | 6 CVE
[=] CERTA-2012-AVI-007 (no change) | 1 CVE
[=] CERTA-2012-AVI-008 (no change) | 1 CVE
[=] CERTA-2012-AVI-009 (no change) | 1 CVE
[=] CERTA-2012-AVI-010 (no change) | 2 CVE
[=] CERTA-2012-AVI-011 (no change) | 1 CVE
[=] CERTA-2012-AVI-012 (no change) | 1 CVE
[=] CERTA-2012-AVI-013 (no change) | 1 CVE
[=] CERTA-2012-AVI-014 (no change) | 6 CVE
[=] CERTA-2012-AVI-015 (no change) | 8 CVE
[=] CERTA-2012-AVI-016 (no change) | 1 CVE
[=] CERTA-2012-AVI-017 (no change) | 0 CVE
[=] CERTA-2012-AVI-018 (no change) | 2 CVE
[=] CERTA-2012-AVI-019 (no change) | 1 CVE
[=] CERTA-2012-AVI-020 (no change) | 0 CVE
[=] CERTA-2012-AVI-021 (no change) | 2 CVE
[=] CERTA-2012-AVI-022 (no change) | 1 CVE
[=] CERTA-2012-AVI-023 (no change) | 25 CVE
[=] CERTA-2012-AVI-024 (no change) | 78 CVE
[=] CERTA-2012-AVI-025 (no change) | 1 CVE
[=] CERTA-2012-AVI-026 (no change) | 1 CVE
[=] CERTA-2012-AVI-027 (no change) | 0 CVE
[=] CERTA-2012-AVI-028 (no change) | 1 CVE
[=] CERTA-2012-AVI-029 (no change) | 1 CVE
[=] CERTA-2012-AVI-030 (no change) | 5 CVE
[=] CERTA-2012-AVI-031 (no change) | 1 CVE
[=] CERTA-2012-AVI-032 (no change) | 3 CVE
[=] CERTA-2012-AVI-033 (no change) | 0 CVE
[=] CERTA-2012-AVI-034 (no change) | 1 CVE
[=] CERTA-2012-AVI-035 (no change) | 1 CVE
[=] CERTA-2012-AVI-036 (no change) | 2 CVE
[=] CERTA-2012-AVI-037 (no change) | 0 CVE
[=] CERTA-2012-AVI-038 (no change) | 1 CVE
[=] CERTA-2012-AVI-039 (no change) | 15 CVE
[=] CERTA-2012-AVI-040 (no change) | 0 CVE
[=] CERTA-2012-AVI-041 (no change) | 3 CVE
[=] CERTA-2012-AVI-042 (no change) | 1 CVE
[=] CERTA-2012-AVI-043 (no change) | 1 CVE
[=] CERTA-2012-AVI-044 (no change) | 1 CVE
[=] CERTA-2012-AVI-045 (no change) | 1 CVE
[=] CERTA-2012-AVI-046 (no change) | 53 CVE
[=] CERTA-2012-AVI-047 (no change) | 10 CVE
[=] CERTA-2012-AVI-048 (no change) | 1 CVE
[=] CERTA-2012-AVI-049 (no change) | 1 CVE
[=] CERTA-2012-AVI-050 (no change) | 6 CVE
